Customer_ID,First_Name,Surname,Street_Address,Age,Gender,Location,Tenure_Months,Activation_Date,Plan_Type,Contract_Duration_Months,Data_Usage_GB,Call_Minutes,SMS_Count,Payment_History_12mo,Outstanding_Balance,Monthly_Bill,Num_Complaints,Support_Tickets,Payment_Delays,Churn,Customer Phone Number
C0171,David,Nyathi,95 Second St,62,Female,Mutare,26,2/12/2024,Prepaid,0,4.9,568.1,183,11,50.08,11.12,1,1,0,0,719439717
C0172,Susan,Dube,173 Second St,67,Male,Bulawayo,55,9/7/2020,Postpaid,10,38.94,663.0,259,8,48.96,75.89,0,0,1,0,713194149
C0173,Michael,Chirwa,187 Second St,52,Female,Masvingo,14,12/5/2024,Postpaid,12,32.88,548.4,286,11,45.61,46.75,0,0,0,0,716634208
C0174,Susan,Sibanda,167 Churchill Rd,18,Female,Harare,39,25/6/2021,Prepaid,0,3.04,879.3,154,9,20.56,10.61,0,0,1,1,719846157
C0175,Emily,Chirwa,149 Kwame Nkrumah Ave,64,Male,Gweru,27,29/5/2022,Postpaid,21,24.37,675.6,185,8,75.57,87.43,0,2,0,0,719299997
C0176,Peter,Nyathi,183 Samora Machel St,62,Female,Gweru,9,12/9/2024,Postpaid,21,12.68,547.0,408,12,45.13,70.9,0,1,2,0,719720726
C0177,Michael,Dube,57 Kwame Nkrumah Ave,22,Male,Gweru,15,20/6/2021,Prepaid,0,0.84,829.8,68,10,95.85,15.17,1,0,0,0,717922428
C0178,Emily,Nyathi,102 Main Rd,30,Male,Masvingo,15,3/7/2020,Prepaid,0,7.85,606.1,325,11,26.08,11.37,2,1,0,1,712385964
C0179,Susan,Sibanda,169 High St,22,Female,Masvingo,26,27/11/2021,Postpaid,22,16.94,291.1,260,9,68.27,81.16,0,0,0,0,716712496
C0180,Susan,Moyo,70 Samora Machel St,49,Female,Mutare,42,15/9/2022,Postpaid,12,13.0,207.1,114,8,94.07,50.14,1,1,0,0,719550915
C0181,Peter,Johnson,82 High St,68,Male,Mutare,60,18/5/2020,Prepaid,0,6.95,152.3,346,8,66.35,19.74,0,0,0,0,719857465
C0182,Michael,Johnson,49 High St,38,Male,Mutare,13,9/11/2023,Postpaid,13,32.81,899.5,7,12,87.13,34.91,2,0,0,0,718425652
C0183,Peter,Chirwa,172 Second St,41,Male,Gweru,51,20/10/2022,Postpaid,13,33.49,710.1,264,11,82.75,90.52,0,1,2,0,716187831
C0184,Alice,Brown,163 High St,35,Female,Masvingo,32,15/11/2023,Postpaid,16,15.3,937.4,270,8,36.01,64.97,1,0,1,0,716710540
C0185,Emily,Smith,91 Main Rd,38,Male,Gweru,39,19/10/2022,Postpaid,20,15.47,603.3,483,12,60.01,60.7,1,2,1,1,719248443
C0186,Grace,Williams,5 First Ave,27,Male,Mutare,49,25/10/2024,Postpaid,23,14.94,473.4,248,9,15.63,72.77,3,0,0,0,711362435
C0187,Susan,Brown,199 Churchill Rd,41,Male,Masvingo,52,5/7/2020,Prepaid,0,1.82,59.7,104,12,53.55,17.48,1,0,0,0,717194870
C0188,Jane,Nyathi,179 Main Rd,57,Male,Bulawayo,32,21/2/2024,Prepaid,0,6.59,671.6,262,11,23.04,7.64,0,0,0,1,714358551
C0189,Grace,Moyo,57 High St,64,Female,Harare,4,9/8/2020,Prepaid,0,8.5,582.2,223,12,74.37,20.12,0,0,0,0,713060748
C0190,Emily,Williams,186 First Ave,38,Female,Harare,30,21/5/2020,Postpaid,11,37.59,990.2,327,8,52.81,49.31,2,0,1,1,719452680
C0191,Grace,Moyo,92 Main Rd,42,Male,Mutare,37,11/11/2023,Prepaid,0,7.94,239.2,494,8,41.12,23.1,0,0,0,0,718917182
C0192,Michael,Chirwa,36 Second St,69,Female,Gweru,23,19/8/2024,Prepaid,0,4.11,530.7,370,10,26.88,21.36,1,0,0,0,712280985
C0193,Peter,Moyo,138 Churchill Rd,40,Female,Bulawayo,39,1/5/2023,Prepaid,0,6.58,651.0,270,12,99.87,11.93,1,1,0,0,717914508
C0194,Peter,Johnson,178 Kwame Nkrumah Ave,39,Female,Masvingo,45,17/11/2021,Prepaid,0,3.61,644.6,164,9,7.17,21.15,1,0,3,0,717322137
C0195,Alice,Chirwa,165 Second St,21,Male,Gweru,15,6/12/2024,Postpaid,17,28.65,561.3,82,11,4.36,54.95,1,0,0,0,718053215
C0196,David,Brown,112 Churchill Rd,51,Female,Mutare,43,14/4/2020,Postpaid,20,26.67,776.9,294,10,21.73,37.07,0,0,0,1,712439923
C0197,John,Brown,148 Kwame Nkrumah Ave,23,Female,Gweru,29,16/11/2022,Prepaid,0,1.85,205.0,133,12,97.11,24.24,0,0,1,1,719974735
C0198,David,Williams,13 Kwame Nkrumah Ave,45,Male,Mutare,36,3/8/2021,Prepaid,0,3.93,725.6,210,9,97.92,18.05,0,0,0,0,717535392
C0199,Robert,Smith,122 Kwame Nkrumah Ave,48,Male,Harare,13,10/6/2020,Prepaid,0,9.64,619.7,312,10,65.49,14.12,2,0,1,0,715170107
C0200,David,Nyathi,109 Main Rd,52,Female,Harare,32,5/10/2023,Prepaid,0,2.56,896.1,91,8,88.01,12.96,2,2,0,0,711275005
C0201,Peter,Jones,147 High St,56,Female,Gweru,7,17/12/2022,Prepaid,0,1.42,847.2,336,11,21.4,11.49,1,1,1,1,717329185
C0202,Susan,Williams,92 Second St,59,Male,Bulawayo,59,16/10/2020,Prepaid,0,4.24,315.1,489,12,97.2,24.63,3,1,0,0,711074293
C0203,John,Dube,102 Samora Machel St,40,Male,Masvingo,51,13/7/2023,Prepaid,0,7.92,276.2,402,9,14.28,7.69,1,0,1,0,712748057
C0204,David,Nyathi,56 Second St,23,Male,Mutare,22,5/5/2023,Prepaid,0,5.86,981.7,126,8,10.11,11.3,0,1,1,0,717873761
C0205,John,Moyo,45 Churchill Rd,33,Male,Masvingo,28,24/5/2021,Prepaid,0,6.84,527.3,190,10,11.22,14.71,0,2,0,0,716882130
C0206,Robert,Williams,60 Kwame Nkrumah Ave,19,Female,Harare,2,22/3/2023,Prepaid,0,1.98,906.4,158,11,57.31,14.56,0,0,1,1,714690681
C0207,David,Dube,196 High St,41,Male,Bulawayo,42,26/5/2023,Prepaid,0,6.23,163.9,330,10,78.1,14.43,0,0,0,0,711877360
C0208,Peter,Johnson,185 First Ave,34,Female,Bulawayo,45,29/10/2022,Prepaid,0,3.3,642.8,334,10,36.67,8.52,2,2,1,0,711339020
C0209,Robert,Smith,54 Second St,62,Female,Masvingo,57,24/8/2021,Postpaid,11,42.54,809.9,9,9,97.79,40.15,0,2,0,0,712703414
C0210,Grace,Chirwa,37 Churchill Rd,18,Female,Harare,53,7/11/2022,Prepaid,0,6.33,947.4,106,8,43.44,10.1,0,1,0,0,712343036
C0211,Jane,Sibanda,37 Main Rd,23,Male,Masvingo,6,23/12/2021,Prepaid,0,2.07,337.3,86,12,15.04,23.29,0,0,0,0,715513937
C0212,Peter,Moyo,14 Main Rd,22,Male,Gweru,28,17/1/2023,Postpaid,23,7.91,725.0,66,9,46.6,37.91,0,0,0,0,716620756
C0213,John,Chirwa,95 Second St,62,Female,Bulawayo,28,27/2/2024,Prepaid,0,0.52,538.8,61,11,67.9,20.15,1,1,0,0,714087951
C0214,John,Chirwa,172 First Ave,67,Female,Bulawayo,44,30/3/2023,Postpaid,14,21.71,60.6,386,10,83.22,83.03,1,0,2,0,718840927
C0215,Alice,Chirwa,102 Second St,46,Female,Gweru,44,20/3/2021,Prepaid,0,2.73,690.0,145,11,45.88,21.2,4,2,0,0,711913825
C0216,Michael,Dube,42 Samora Machel St,29,Female,Harare,20,23/12/2020,Postpaid,13,34.07,690.1,152,9,59.36,92.06,0,0,0,0,714553928
C0217,Robert,Jones,1 Kwame Nkrumah Ave,56,Female,Bulawayo,30,8/6/2023,Postpaid,19,27.47,930.6,106,9,26.73,48.41,1,0,0,0,712135279
C0218,Grace,Smith,23 Churchill Rd,64,Male,Mutare,11,26/10/2023,Postpaid,24,16.97,497.3,147,12,64.59,45.72,1,0,1,0,717060422
C0219,Grace,Jones,192 Samora Machel St,20,Male,Mutare,58,15/6/2022,Postpaid,24,11.72,230.3,185,10,98.6,62.59,0,1,1,0,718572576
C0220,Robert,Dube,28 First Ave,65,Male,Harare,55,13/2/2022,Prepaid,0,1.36,44.6,348,9,4.91,10.3,1,2,0,0,716182098
C0221,Alice,Nyathi,132 Kwame Nkrumah Ave,18,Female,Gweru,28,17/6/2022,Prepaid,0,8.66,415.6,341,11,88.65,19.69,1,1,0,0,716484936
C0222,Michael,Brown,169 Second St,44,Female,Masvingo,25,4/12/2020,Postpaid,13,15.96,301.9,177,12,56.23,74.52,1,1,0,0,712968951
C0223,Emily,Williams,188 Samora Machel St,65,Male,Harare,39,15/6/2021,Prepaid,0,6.55,761.1,376,11,25.21,22.5,0,1,1,1,714628547
C0224,Jane,Jones,18 Second St,41,Male,Masvingo,33,5/5/2024,Postpaid,7,41.48,354.3,334,10,95.49,35.79,1,2,0,0,717530301
C0225,Susan,Nyathi,191 First Ave,61,Female,Harare,1,9/7/2021,Prepaid,0,6.18,949.1,486,12,48.34,23.3,0,0,1,0,715012192
C0226,Emily,Johnson,189 Kwame Nkrumah Ave,36,Male,Mutare,57,20/6/2020,Prepaid,0,8.61,962.3,265,12,33.17,10.87,0,1,0,0,715748280
C0227,Peter,Jones,49 Second St,25,Male,Gweru,27,29/1/2023,Prepaid,0,3.98,620.9,148,12,18.15,14.81,0,0,0,0,716481546
C0228,Susan,Jones,47 Second St,61,Male,Mutare,57,12/1/2021,Prepaid,0,9.57,928.7,246,8,24.45,13.77,0,0,0,1,714343373
C0229,Michael,Chirwa,115 Main Rd,64,Female,Gweru,52,27/1/2025,Prepaid,0,1.42,760.9,253,12,83.28,20.21,0,0,0,0,715298422
C0230,Emily,Nyathi,39 Churchill Rd,19,Female,Masvingo,13,6/12/2022,Prepaid,0,1.11,546.9,499,11,61.44,13.41,0,0,1,1,718612781
C0231,Grace,Sibanda,6 Churchill Rd,47,Male,Harare,41,31/8/2024,Prepaid,0,6.62,180.3,28,11,91.32,23.87,0,1,0,1,719986912
C0232,Emily,Moyo,53 Kwame Nkrumah Ave,47,Female,Bulawayo,3,7/11/2022,Prepaid,0,9.43,458.6,351,10,23.2,23.05,1,0,0,1,715552715
C0233,Susan,Nyathi,25 High St,66,Male,Bulawayo,39,7/4/2024,Prepaid,0,8.11,560.9,265,9,12.11,22.44,0,1,2,1,711214901
C0234,David,Brown,99 High St,56,Male,Gweru,6,26/8/2022,Postpaid,9,8.44,864.0,12,9,0.61,34.99,0,0,0,1,712883051
C0235,John,Smith,65 Kwame Nkrumah Ave,62,Female,Gweru,8,14/12/2022,Prepaid,0,2.87,481.3,46,8,50.79,22.09,3,1,1,0,718231051
C0236,Michael,Moyo,133 High St,49,Female,Mutare,27,4/6/2022,Prepaid,0,9.31,897.7,150,12,99.83,20.63,1,0,1,0,715624831
C0237,Emily,Sibanda,193 Second St,18,Female,Bulawayo,9,18/10/2022,Prepaid,0,2.61,674.3,49,8,69.5,7.07,1,2,1,0,712850359
C0238,Alice,Dube,8 Churchill Rd,55,Male,Mutare,37,21/10/2021,Postpaid,11,40.15,137.0,214,10,30.84,37.52,0,0,0,0,717202686
C0239,David,Brown,39 Kwame Nkrumah Ave,30,Male,Masvingo,33,10/4/2023,Prepaid,0,8.27,995.0,478,10,87.69,7.02,0,1,0,1,713035393
C0240,Jane,Brown,111 High St,28,Male,Bulawayo,51,18/8/2022,Postpaid,8,27.3,527.2,131,9,78.17,30.79,2,0,0,0,711806275
C0241,David,Moyo,43 Kwame Nkrumah Ave,27,Female,Masvingo,42,4/1/2022,Postpaid,8,22.39,391.9,371,10,1.54,68.4,0,1,1,1,719129157
C0242,Susan,Johnson,82 Samora Machel St,65,Male,Harare,44,26/4/2022,Prepaid,0,4.56,659.1,112,12,81.69,24.47,1,0,1,1,713159119
C0243,Jane,Smith,123 Kwame Nkrumah Ave,43,Male,Mutare,24,30/10/2022,Prepaid,0,2.35,108.9,251,11,30.05,13.77,0,0,1,0,712890773
C0244,Grace,Brown,133 Churchill Rd,37,Male,Gweru,15,25/10/2023,Prepaid,0,8.9,636.5,450,10,14.97,15.82,2,1,0,0,719034564
C0245,Emily,Williams,4 Churchill Rd,34,Male,Bulawayo,59,10/10/2024,Prepaid,0,4.56,498.2,340,8,22.63,24.36,1,0,0,0,711095697
C0246,Jane,Smith,108 First Ave,34,Female,Mutare,54,29/1/2022,Prepaid,0,8.84,406.7,52,12,46.86,10.1,1,0,2,0,715083542
C0247,Alice,Moyo,93 Kwame Nkrumah Ave,21,Female,Gweru,32,30/3/2020,Postpaid,24,9.76,953.0,129,10,42.49,90.09,0,0,0,0,711122361
C0248,John,Moyo,129 Second St,22,Female,Harare,32,26/11/2020,Prepaid,0,9.88,522.5,323,10,28.89,15.93,0,2,0,1,719415383
C0249,Peter,Johnson,94 High St,40,Male,Bulawayo,24,16/10/2020,Prepaid,0,4.49,219.1,192,12,17.22,16.39,0,1,0,0,718562463
C0250,Jane,Dube,56 Churchill Rd,63,Male,Masvingo,41,12/10/2022,Prepaid,0,0.57,459.0,78,10,76.22,11.86,0,1,1,0,714875475
C0251,Michael,Chirwa,173 Churchill Rd,69,Male,Harare,52,1/5/2024,Postpaid,16,6.71,919.4,56,11,99.01,69.31,3,0,0,0,719783456
C0252,Peter,Nyathi,193 Main Rd,27,Female,Gweru,49,20/5/2023,Prepaid,0,7.49,176.1,96,9,77.78,6.46,1,1,1,0,719614423
C0253,Alice,Williams,3 Kwame Nkrumah Ave,63,Female,Bulawayo,49,26/5/2022,Prepaid,0,6.62,214.0,197,12,29.59,20.29,0,0,1,0,715972222
C0254,Robert,Nyathi,22 Kwame Nkrumah Ave,45,Female,Bulawayo,58,24/1/2024,Postpaid,15,41.1,13.0,134,8,24.48,49.93,1,0,0,0,714192819
C0255,Robert,Nyathi,200 High St,50,Female,Harare,52,15/6/2024,Postpaid,17,9.74,14.2,146,10,21.77,92.13,0,1,0,0,717390200
C0256,David,Sibanda,56 Kwame Nkrumah Ave,60,Female,Bulawayo,12,26/8/2020,Prepaid,0,0.45,829.4,171,9,13.67,12.36,0,1,0,0,719939138
C0257,Michael,Williams,18 High St,43,Male,Gweru,39,14/9/2020,Prepaid,0,5.13,732.1,62,8,55.13,7.86,1,1,0,0,711628738
C0258,John,Brown,153 Kwame Nkrumah Ave,67,Female,Harare,2,19/3/2023,Postpaid,19,22.44,355.0,64,8,60.54,78.71,1,0,0,1,714139582
C0259,John,Brown,176 Second St,65,Female,Masvingo,3,11/3/2021,Prepaid,0,4.67,698.3,294,11,70.55,8.29,0,0,0,0,712080460
C0260,John,Nyathi,116 Second St,46,Female,Harare,49,10/12/2021,Prepaid,0,9.92,395.2,210,9,68.02,20.07,0,0,1,0,713966869
C0261,Jane,Sibanda,84 Main Rd,44,Male,Harare,37,7/9/2021,Prepaid,0,9.71,952.9,108,12,29.23,24.36,0,0,0,0,719833767
C0262,Grace,Williams,159 Samora Machel St,35,Female,Masvingo,49,8/5/2024,Prepaid,0,9.43,967.1,281,9,33.03,20.59,2,0,0,0,712395385
C0263,John,Brown,30 Main Rd,57,Female,Gweru,56,18/5/2024,Postpaid,23,40.27,392.8,171,9,68.15,31.57,2,1,1,0,716697344
C0264,Grace,Dube,80 Main Rd,27,Female,Mutare,17,29/1/2024,Postpaid,14,20.97,854.2,11,8,34.94,71.99,1,1,2,0,712663147
C0265,Emily,Dube,66 Second St,59,Male,Mutare,59,15/4/2021,Prepaid,0,4.18,773.1,405,11,21.26,18.91,1,1,0,0,713613056
C0266,Emily,Brown,10 First Ave,22,Male,Masvingo,49,27/11/2023,Prepaid,0,5.54,310.0,332,11,37.43,21.51,1,0,0,0,719647584
C0267,Susan,Nyathi,199 High St,27,Female,Gweru,2,4/5/2024,Prepaid,0,8.32,232.0,219,9,27.21,6.12,1,0,0,0,712037437
C0268,Peter,Jones,59 First Ave,67,Female,Bulawayo,2,14/11/2021,Prepaid,0,0.78,458.2,397,9,8.83,14.6,0,0,2,0,719398379
C0269,Michael,Sibanda,51 High St,38,Female,Masvingo,28,4/12/2023,Postpaid,20,24.09,781.3,341,10,83.01,67.48,0,1,0,0,713847793
C0270,Alice,Johnson,123 Main Rd,41,Female,Mutare,54,5/5/2023,Prepaid,0,0.92,960.2,285,8,85.31,8.38,1,0,1,0,712685286
C0271,Alice,Smith,137 First Ave,55,Male,Gweru,23,30/10/2021,Prepaid,0,5.2,763.6,171,12,21.98,11.45,0,0,0,0,713624120
C0272,David,Moyo,54 Samora Machel St,20,Female,Harare,37,18/3/2022,Prepaid,0,9.0,855.2,467,12,6.48,13.8,1,0,0,1,719770131
C0273,Susan,Jones,190 Samora Machel St,57,Male,Gweru,32,7/4/2020,Prepaid,0,7.85,603.1,235,11,73.88,21.66,0,0,0,0,719713722
C0274,Michael,Brown,81 Main Rd,48,Female,Gweru,33,15/11/2022,Prepaid,0,2.36,835.4,474,8,21.15,23.59,3,1,1,0,717617442
C0275,Alice,Chirwa,137 Second St,58,Male,Mutare,1,7/8/2021,Postpaid,8,48.92,784.4,165,11,39.34,73.99,1,0,0,0,719851975
C0276,Emily,Moyo,9 Main Rd,54,Male,Mutare,19,1/11/2023,Prepaid,0,6.71,377.0,186,12,6.41,12.9,0,0,1,1,715098496
C0277,Peter,Johnson,101 Main Rd,19,Female,Bulawayo,2,11/6/2024,Postpaid,16,5.47,552.0,169,9,22.63,47.78,0,0,1,0,713987562
C0278,Peter,Moyo,152 High St,19,Male,Bulawayo,53,1/4/2021,Prepaid,0,2.63,804.8,51,8,79.29,24.64,1,0,0,0,717371728
C0279,David,Williams,39 Churchill Rd,56,Female,Masvingo,44,6/5/2024,Prepaid,0,2.68,46.1,318,8,80.44,24.66,0,0,1,0,712913251
C0280,Robert,Jones,136 Samora Machel St,66,Male,Harare,26,2/10/2021,Prepaid,0,0.79,808.1,188,10,20.71,23.5,3,0,0,0,714236749
C0281,John,Nyathi,153 First Ave,59,Male,Bulawayo,32,26/5/2022,Postpaid,15,48.19,177.9,119,9,33.59,85.0,0,0,0,0,718263654
C0282,John,Johnson,110 High St,61,Female,Mutare,6,12/6/2020,Postpaid,23,26.52,514.7,104,9,13.42,52.8,1,0,0,0,713725990
C0283,Michael,Brown,66 Main Rd,51,Female,Gweru,32,29/1/2025,Prepaid,0,8.97,808.3,161,11,7.42,21.34,0,1,0,0,711435001
C0284,Jane,Chirwa,10 Churchill Rd,59,Male,Masvingo,55,9/4/2024,Prepaid,0,3.29,253.8,294,8,99.22,13.18,2,0,3,1,715414357
C0285,Susan,Jones,117 Kwame Nkrumah Ave,37,Male,Bulawayo,4,5/8/2023,Postpaid,9,10.64,245.8,40,11,65.56,52.87,2,0,0,0,715386670
C0286,Jane,Dube,152 Second St,50,Female,Gweru,55,18/2/2021,Prepaid,0,4.8,402.8,376,9,54.21,19.9,1,0,0,0,717836917
C0287,Robert,Dube,83 High St,21,Female,Gweru,11,5/3/2021,Prepaid,0,1.23,894.6,363,10,76.55,6.59,0,0,1,0,712415275
C0288,Susan,Moyo,187 Samora Machel St,62,Female,Bulawayo,56,11/9/2021,Postpaid,18,26.87,0.4,164,8,84.01,33.4,1,2,1,0,714263517
C0289,Jane,Williams,159 Samora Machel St,61,Male,Harare,59,19/10/2024,Prepaid,0,9.21,901.4,320,9,80.67,13.96,1,1,0,0,718355047
C0290,Jane,Sibanda,139 Kwame Nkrumah Ave,28,Female,Harare,17,29/9/2022,Prepaid,0,5.26,153.8,373,10,1.65,13.91,1,0,0,1,716863898
C0291,Michael,Jones,134 Kwame Nkrumah Ave,59,Female,Masvingo,38,5/7/2022,Prepaid,0,6.2,990.1,334,12,18.68,22.91,0,3,2,0,714062241
C0292,Emily,Jones,70 Second St,64,Male,Harare,24,28/8/2020,Prepaid,0,1.65,954.8,159,9,65.49,7.52,0,0,0,1,718609632
C0293,Alice,Johnson,160 Second St,22,Female,Masvingo,5,20/7/2024,Prepaid,0,0.53,494.7,263,12,37.58,7.47,3,0,1,0,715915917
C0294,Susan,Sibanda,39 Second St,42,Female,Mutare,52,3/11/2022,Postpaid,11,9.99,512.7,352,11,98.25,40.32,3,1,0,0,716224850
C0295,Grace,Johnson,176 Main Rd,66,Female,Bulawayo,34,14/5/2023,Prepaid,0,6.03,481.5,17,12,66.54,5.59,2,1,0,1,711121900
C0296,Grace,Dube,13 Second St,54,Female,Gweru,6,27/6/2022,Prepaid,0,1.04,635.4,172,9,95.65,6.43,2,0,0,0,715344749
C0297,Peter,Sibanda,59 First Ave,51,Male,Masvingo,22,20/2/2023,Prepaid,0,3.82,90.7,476,12,20.14,18.2,0,0,0,0,719997939
C0298,Michael,Sibanda,67 First Ave,26,Female,Harare,11,30/6/2023,Prepaid,0,5.55,32.6,351,8,86.4,13.63,0,1,0,0,717872869
C0299,Alice,Moyo,184 High St,23,Female,Masvingo,48,20/12/2022,Postpaid,18,22.49,57.7,32,9,32.14,83.45,2,1,0,0,719047739
C0300,Grace,Nyathi,41 Kwame Nkrumah Ave,35,Female,Masvingo,16,10/1/2025,Prepaid,0,1.72,444.4,260,10,98.96,24.85,2,0,0,0,713769134
C0301,Robert,Brown,184 Churchill Rd,31,Female,Harare,33,29/1/2023,Prepaid,0,2.81,275.5,209,12,15.77,18.18,5,3,3,0,711229802
C0302,Emily,Brown,35 Churchill Rd,36,Female,Harare,9,4/6/2021,Postpaid,10,46.77,622.0,495,8,51.63,33.53,0,1,0,0,711223933
C0303,Jane,Smith,166 First Ave,31,Female,Bulawayo,60,22/7/2022,Prepaid,0,6.79,992.4,382,11,79.28,7.09,2,0,0,0,712961554
C0304,Emily,Johnson,81 Samora Machel St,57,Male,Gweru,59,13/5/2023,Prepaid,0,5.01,386.3,329,11,43.26,22.62,0,1,1,0,713610803
C0305,Alice,Dube,195 High St,34,Male,Bulawayo,6,21/8/2024,Prepaid,0,0.23,573.8,381,12,46.81,15.55,1,0,0,1,714752290
C0306,Jane,Johnson,34 Samora Machel St,52,Male,Bulawayo,16,30/5/2024,Prepaid,0,9.92,415.6,163,11,98.64,21.5,1,0,1,0,712603383
C0307,Robert,Moyo,76 Samora Machel St,46,Female,Harare,29,10/1/2023,Prepaid,0,6.75,847.3,480,10,42.53,22.13,0,0,0,0,714122637
C0308,Susan,Nyathi,70 Second St,59,Female,Harare,3,7/6/2020,Prepaid,0,3.24,902.2,406,9,60.41,23.55,1,1,2,1,712037077
C0309,Alice,Smith,11 Churchill Rd,34,Female,Gweru,20,15/11/2020,Postpaid,19,44.57,877.4,423,8,5.45,96.49,3,1,2,0,714711036
C0310,Grace,Chirwa,112 First Ave,60,Male,Masvingo,60,10/10/2022,Prepaid,0,2.66,974.4,4,12,84.22,16.1,0,0,0,1,711001061
C0311,Peter,Moyo,27 Kwame Nkrumah Ave,25,Female,Bulawayo,59,15/12/2023,Prepaid,0,5.49,27.5,33,11,64.82,11.82,2,1,0,0,713571440
C0312,Jane,Sibanda,48 First Ave,18,Male,Gweru,36,18/10/2021,Prepaid,0,6.4,839.8,279,9,40.4,24.24,1,0,1,0,714631952
C0313,Emily,Jones,24 Kwame Nkrumah Ave,62,Female,Bulawayo,19,8/5/2020,Prepaid,0,2.29,751.8,144,10,1.62,15.95,2,0,1,0,711709106
C0314,Peter,Jones,18 First Ave,70,Female,Masvingo,26,29/9/2023,Postpaid,18,49.03,228.7,350,11,59.17,34.5,0,2,0,0,717958755
C0315,Emily,Moyo,27 Second St,53,Male,Bulawayo,3,30/11/2023,Prepaid,0,7.51,956.3,70,11,1.27,17.86,1,1,1,0,719779494
C0316,Michael,Dube,54 Second St,24,Male,Mutare,19,10/9/2023,Prepaid,0,5.62,148.2,464,8,0.12,16.75,0,0,0,1,719599942
C0317,Alice,Johnson,55 Samora Machel St,63,Male,Gweru,20,12/10/2021,Postpaid,19,13.13,679.5,347,10,61.61,92.71,1,0,0,1,715710150
C0318,David,Chirwa,120 First Ave,22,Male,Harare,32,28/9/2022,Prepaid,0,0.63,224.9,229,10,18.9,18.06,0,0,0,1,715634999
C0319,Michael,Dube,21 Churchill Rd,41,Male,Bulawayo,7,2/5/2020,Prepaid,0,3.27,431.4,124,12,19.19,11.98,4,0,1,0,714416892
C0320,Peter,Smith,187 Main Rd,45,Male,Gweru,52,4/9/2020,Prepaid,0,7.56,719.2,277,8,65.33,24.32,1,0,0,0,719917675
C0321,David,Dube,115 High St,60,Female,Gweru,41,20/12/2021,Prepaid,0,2.77,563.3,270,12,5.37,21.03,2,1,0,0,715116442
C0322,Emily,Chirwa,162 Kwame Nkrumah Ave,34,Male,Bulawayo,33,14/12/2021,Postpaid,13,29.28,427.5,356,8,31.34,74.13,1,2,1,0,715639763
C0323,David,Williams,120 Churchill Rd,54,Female,Harare,40,22/4/2023,Prepaid,0,7.31,326.3,14,10,14.94,10.86,0,1,0,0,715487314
C0324,Susan,Smith,58 First Ave,37,Female,Harare,39,25/12/2020,Prepaid,0,1.17,839.7,241,8,58.02,12.47,0,0,1,0,711222099
C0325,Robert,Chirwa,176 Main Rd,20,Female,Bulawayo,18,26/10/2022,Prepaid,0,6.88,143.8,497,8,66.18,18.4,2,0,1,0,715674156
C0326,Susan,Williams,54 Kwame Nkrumah Ave,54,Female,Gweru,40,11/12/2024,Postpaid,21,9.13,430.1,152,8,72.11,35.04,0,0,0,0,715925744
C0327,Michael,Johnson,146 Second St,43,Female,Harare,1,26/11/2022,Prepaid,0,9.65,903.8,52,9,25.52,10.13,0,0,0,0,714936266
C0328,Emily,Jones,3 Samora Machel St,32,Male,Bulawayo,11,17/4/2022,Postpaid,18,26.98,845.8,148,9,8.92,79.97,2,2,1,1,711587971
C0329,Peter,Brown,152 Churchill Rd,68,Male,Bulawayo,28,15/4/2020,Prepaid,0,1.59,400.9,357,10,7.87,14.6,1,0,0,0,719431212
C0330,Emily,Moyo,129 Churchill Rd,65,Male,Bulawayo,57,2/10/2021,Postpaid,20,20.41,763.1,449,8,42.62,58.17,2,1,1,0,711627355
C0331,Jane,Chirwa,6 First Ave,25,Female,Gweru,25,3/3/2022,Postpaid,24,23.6,823.2,218,10,94.58,40.6,1,1,0,0,716265919
C0332,Emily,Moyo,19 Main Rd,30,Male,Harare,50,23/8/2021,Postpaid,6,39.12,888.9,112,9,21.77,60.93,2,0,0,1,717192154
C0333,Jane,Jones,86 High St,65,Female,Gweru,23,1/12/2023,Postpaid,7,38.45,544.5,287,8,25.67,83.95,1,0,1,0,718185311
C0334,Peter,Smith,115 Churchill Rd,20,Female,Mutare,31,30/4/2022,Prepaid,0,6.16,204.5,276,12,10.09,10.28,1,1,0,1,712424939
C0335,David,Williams,171 Samora Machel St,18,Female,Harare,30,14/4/2020,Prepaid,0,1.15,255.3,451,9,60.56,5.11,1,0,0,1,715445466
C0336,Robert,Nyathi,123 Main Rd,26,Female,Gweru,42,31/5/2021,Prepaid,0,1.6,295.7,427,9,67.99,18.37,3,2,0,1,712248553
C0337,Peter,Smith,136 Second St,48,Male,Harare,35,31/1/2025,Prepaid,0,1.03,593.8,82,9,64.29,24.45,2,1,3,0,713473999
C0338,Alice,Johnson,197 High St,58,Male,Mutare,7,8/8/2023,Prepaid,0,5.81,32.8,449,8,86.11,17.14,0,0,1,0,717296700
C0339,John,Brown,180 High St,43,Male,Masvingo,60,13/2/2022,Prepaid,0,8.78,636.0,217,11,48.64,7.4,1,0,1,0,719877214
C0340,David,Williams,73 High St,34,Male,Bulawayo,16,5/11/2023,Prepaid,0,4.39,364.4,225,12,13.45,11.41,0,0,0,0,714680373
C0341,John,Nyathi,47 High St,51,Male,Gweru,26,22/1/2025,Prepaid,0,1.69,295.2,269,12,28.94,22.35,0,0,1,0,712449012
